,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
168,,,,300,"[0.376953125, 5.334615707397461e-05, 1.9443359375, 5.64453125]",7.678496924343339,1.9196242310858347,2.832162233193807
169,,,,243,"[0.364501953125, 0.125732421875, 1.95703125, 5.65625]",6.9853011138250665,1.7463252784562666,2.421251405616126
170,,,,246,"[0.35205078125, 0.25146484375, 2.08203125, 5.64453125]",6.385826956659151,1.5964567391647877,2.031571545093058
171,,,,184,"[0.339599609375, 0.25146484375, 2.0703125, 5.76953125]",6.491906053326259,1.6229765133315648,2.103122350423106
172,,,,326,"[0.339599609375, 0.263916015625, 1.9443359375, 5.7578125]",7.059636287918912,1.764909071979728,2.4672233547189437
173,,,,60,"[0.2139892578125, 0.263916015625, 1.9443359375, 5.6328125]",6.491267375342886,1.6228168438357216,2.1026950676395253
174,,,,214,"[0.201416015625, 0.2763671875, 1.9443359375, 5.7578125]",6.886877893348534,1.7217194733371335,2.359623915390109
175,,,,209,"[0.1888427734375, 0.288818359375, 1.931640625, 5.8828125]",7.364768263249413,1.8411920658123533,2.650990947352227
176,,,,292,"[0.1888427734375, 0.2763671875, 1.9443359375, 5.8828125]",7.288578657032927,1.8221446642582317,2.605828536441293
177,,,,615,"[0.314453125, 0.402099609375, 1.95703125, 5.7578125]",7.038838476111941,1.7597096190279853,2.4544100800823854
178,,,,189,"[0.302001953125, 0.402099609375, 1.95703125, 5.8828125]",7.4515905187853475,1.8628976296963369,2.7018899011925654
179,,,,425,"[0.314453125, 0.402099609375, 1.8310546875, 5.7578125]",7.72269320111844,1.93067330027961,2.857087906672252
180,9.0,-58.92168095248982,-50.67037435317085,477,"[0.01256561279296875, 0.1256103515625, 1.9677734375, 6.28125]",8.152932400601332,2.038233100150333,3.0925385009240927
181,,,,104,"[-0.11309814453125, 0.251220703125, 1.841796875, 6.40625]",9.279348785692623,2.3198371964231557,3.6545750765987046
182,,,,53,"[-0.23876953125, 0.251220703125, 1.7158203125, 6.41796875]",9.849520273381524,2.462380068345381,3.913550871192059
183,,,,606,"[-0.11309814453125, 0.376953125, 1.703125, 6.40625]",10.126366245029482,2.5315915612573705,4.033936393387918
184,,,,99,"[-0.23876953125, 0.389404296875, 1.8291015625, 6.53125]",9.637233739713697,2.409308434928424,3.8189240108301155
185,,,,111,"[-0.364501953125, 0.51513671875, 1.8291015625, 6.51953125]",9.239240453622163,2.3098101134055407,3.6357627855456407
186,,,,342,"[-0.364501953125, 0.52783203125, 1.841796875, 6.51953125]",9.156125681512522,2.2890314203781306,3.5965175405645082
187,,,,294,"[-0.364501953125, 0.51513671875, 1.8544921875, 6.64453125]",9.600725040327546,2.4001812600818866,3.8024404057861743
188,,,,363,"[-0.364501953125, 0.640625, 1.8544921875, 6.65625]",9.513234312729665,2.3783085781824163,3.762682023043485
189,,,,113,"[-0.490234375, 0.76611328125, 1.8544921875, 6.66796875]",8.985121753703515,2.2462804384258788,3.514639751034887
190,,,,446,"[-0.477783203125, 0.76611328125, 1.98046875, 6.65625]",8.308297727528558,2.0770744318821395,3.174520597399595
191,,,,94,"[-0.603515625, 0.77880859375, 1.9931640625, 6.78125]",8.352464361925463,2.088116090481366,3.1975463994992444
192,,,,363,"[-0.603515625, 0.904296875, 1.9931640625, 6.79296875]",8.117606879538302,2.0294017198845755,3.0736802409611776
193,,,,538,"[-0.477783203125, 0.8916015625, 1.9931640625, 6.8046875]",8.60697692607435,2.1517442315185873,3.3279064736535986
194,,,,478,"[-0.46533203125, 1.017578125, 1.8671875, 6.81640625]",9.018179204417132,2.254544801104283,3.53058869795197
195,,,,605,"[-0.339599609375, 1.1435546875, 1.8544921875, 6.69140625]",8.637565502025453,2.159391375506363,3.3433136249109063
196,,,,243,"[-0.35205078125, 1.26953125, 1.8671875, 6.703125]",8.18370890108001,2.0459272252700025,3.108901815629603
197,,,,282,"[-0.35205078125, 1.2568359375, 1.8544921875, 6.703125]",8.283859730174676,2.070964932543669,3.1617274508769744
198,,,,326,"[-0.35205078125, 1.26953125, 1.728515625, 6.69140625]",8.755818762790737,2.1889546906976842,3.4023677217385817
199,,,,219,"[-0.364501953125, 1.2822265625, 1.7412109375, 6.81640625]",9.117354270621076,2.279338567655269,3.578088390652142
200,10.0,-64.50245625140364,-51.92783634391928,416,"[0.01256561279296875, -0.01256561279296875, 2.10546875, 6.26953125]",7.381601501106869,1.8454003752767172,2.6609060459239604
201,,,,305,"[0.01256561279296875, -0.01256561279296875, 2.09375, 6.14453125]",7.256760045294907,1.8141900113237268,2.5868277144942518
202,,,,429,"[0.0251312255859375, -0.01256561279296875, 1.9677734375, 6.26953125]",7.9208897569272265,1.9802224392318066,2.9671397748624706
203,,,,425,"[0.037689208984375, -0.01256561279296875, 1.841796875, 6.14453125]",8.24225893901251,2.0605647347531275,3.1398626288120974
204,,,,210,"[0.025115966796875, 7.748603820800781e-07, 1.841796875, 6.01953125]",7.84145620562596,1.96036405140649,2.9233672994600957
